,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
1218,50011221,3.6,7.5,6.25,7.75,2.2,9.0,,,
1219,50011222,4.4,8.25,7.25,6.25,3.8,8.75,,,
1220,50011223,5.0,8.0,7.75,5.25,4.0,7.5,,,
1221,50011224,4.8,8.0,3.25,6.0,3.8,6.25,,,
1222,50011225,5.4,7.75,8.25,7.75,4.4,9.25,,,
1223,50011226,5.8,5.75,5.0,6.0,4.6,7.25,,,
1224,50011227,3.2,7.0,5.5,6.25,5.4,7.25,,,
1225,50011228,5.6,6.5,,,3.6,,6.0,5.25,5.25
1226,50011229,2.4,6.0,4.25,5.0,3.4,6.0,,,
1227,50011230,6.2,6.75,6.5,7.75,3.8,9.0,,,
1228,50011231,8.2,6.25,,,5.2,,7.25,7.5,5.5
1229,50011232,5.6,7.5,3.75,4.75,2.0,6.75,,,
1230,50011233,7.2,7.5,5.75,7.5,4.6,8.25,,,
1231,50011234,4.0,7.0,5.5,6.5,3.2,9.25,,,
1232,50011235,5.0,6.25,4.25,5.5,3.0,6.25,,,
1233,50011236,6.4,7.5,9.25,7.75,5.2,9.0,,,
1234,50011237,5.0,7.0,4.75,6.25,2.4,8.5,,,
1235,50011238,5.8,7.5,5.0,7.0,2.8,9.25,,,
1236,50011239,4.4,6.25,5.25,6.0,4.2,8.0,,,
1237,50011240,5.8,6.75,,,4.0,,7.75,7.75,3.25
1238,50011241,6.6,6.5,4.25,5.25,3.2,7.0,,,
1239,50011242,6.4,5.0,5.0,7.0,2.2,7.0,,,
1240,50011243,3.2,7.75,6.0,6.75,4.2,6.75,,,
1241,50011244,7.6,6.25,,,7.6,,7.0,5.5,4.25
1242,50011245,6.6,6.25,4.5,5.75,5.8,6.5,,,
1243,50011246,2.4,3.75,6.0,6.5,3.0,6.25,,,
1244,50011247,6.6,6.25,,,6.0,,6.5,8.5,4.25
1245,50011248,5.2,6.25,7.75,8.25,4.8,8.0,,,
1246,50011249,3.0,6.0,5.0,6.5,1.6,7.5,,,
1247,50011250,4.0,5.5,5.5,5.25,4.2,7.0,,,
1248,50011251,5.4,5.5,4.5,6.0,3.4,7.75,,,
1249,50011252,4.6,6.5,5.25,7.25,3.6,6.25,,,
1250,50011253,6.8,7.5,7.5,7.0,6.2,9.25,,,
1251,50011254,6.6,8.0,7.5,7.0,6.0,8.75,,,
1252,50011255,4.6,5.25,4.5,7.0,2.8,8.25,,,
1253,50011256,4.8,5.5,4.25,5.75,2.8,9.25,,,
1254,50011257,4.6,5.25,3.5,6.75,3.6,7.0,,,
1255,50011258,3.4,5.0,4.0,4.5,3.0,6.0,,,
1256,50011259,7.4,7.5,,,4.0,,6.25,7.25,5.0
1257,50011260,4.8,6.5,5.75,6.0,4.4,8.25,,,
1258,50011261,6.8,6.5,,,4.2,,4.25,7.0,3.75
1259,50011262,6.4,6.75,,,5.0,,5.5,6.25,5.0
1260,50011263,7.4,7.25,6.25,7.25,4.2,8.25,,,
1261,50011264,8.2,7.5,7.0,6.75,6.8,7.75,,,
1262,50011265,7.2,8.0,,,8.4,,6.0,7.5,6.25
1263,50011266,4.6,5.75,8.25,6.5,2.8,8.25,,,
1264,50011267,6.2,7.25,7.5,8.0,4.0,7.75,,,
1265,50011268,6.8,7.75,,,7.8,,5.5,6.25,4.25
1266,50011269,6.0,4.75,7.25,6.75,2.6,7.0,,,
1267,50011270,4.8,6.25,6.5,6.5,4.6,7.0,,,
1268,50011271,4.4,7.0,6.0,6.0,4.4,6.0,,,
1269,50011272,6.6,7.0,6.25,7.0,6.0,8.5,,,
1270,50011273,7.4,6.5,,,4.8,,4.25,4.25,3.75
1271,50011274,5.0,5.75,5.75,6.75,3.6,8.0,,,
1272,50011275,5.4,4.66,5.0,7.75,1.8,7.5,,,
1273,50011276,4.6,5.75,6.75,7.0,3.6,7.75,,,
1274,50011277,6.4,5.25,,,2.6,,6.0,6.0,4.5
1275,50011278,7.2,7.25,5.75,6.5,6.8,8.25,,,
1276,50011279,5.8,7.75,6.25,5.75,4.6,6.25,,,
1277,50011280,4.4,5.5,5.0,5.5,4.4,5.25,,,
1278,50011281,5.6,7.0,5.0,7.25,3.0,9.75,,,
1279,50011282,5.0,4.75,3.75,4.75,2.8,5.5,,,
1280,50011283,3.2,5.25,5.0,5.75,4.8,6.5,,,
1281,50011284,3.4,5.75,4.25,6.5,2.8,7.5,,,
1282,50011285,7.4,7.75,8.0,6.75,6.4,8.5,,,
1283,50011286,7.4,7.5,,,3.4,,6.5,8.0,2.5
1284,50011287,3.4,5.75,3.75,7.25,2.2,7.0,,,
1285,50011288,4.2,5.5,5.75,6.0,3.6,8.25,,,
1286,50011290,6.4,7.75,7.5,6.75,6.2,8.75,,,
1287,50011291,5.0,6.5,4.75,5.5,4.0,7.25,,,
1288,50011292,6.8,6.75,,,5.8,,4.5,6.25,4.0
1289,50011293,4.8,5.75,,,3.6,,4.5,4.0,3.25
1290,50011294,3.4,5.5,7.75,5.25,2.2,8.75,,,
1291,50011295,5.4,7.75,5.75,6.25,4.8,7.5,,,
1292,50011296,3.4,7.5,5.0,5.5,4.2,7.25,,,
1293,50011297,5.6,7.25,,,3.0,,5.0,3.75,3.5
1294,50011298,6.6,7.0,5.25,6.0,2.8,6.75,,,
1295,50011299,8.4,9.0,8.0,6.75,8.8,8.5,,,
1296,50011300,7.4,6.5,,,5.8,,6.25,6.25,6.25
1297,50011301,7.2,6.5,6.5,6.5,7.0,7.75,,,
1298,50011302,6.0,7.0,6.5,6.0,8.2,8.5,,,
1299,50011303,4.2,4.5,5.75,6.25,2.0,8.25,,,
1300,50011304,6.2,7.5,5.0,5.0,4.2,8.0,,,
1301,50011305,3.6,6.0,3.75,4.75,1.6,5.5,,,
1302,50011306,7.4,6.75,9.0,7.5,6.8,9.25,,,
1303,50011307,6.6,6.25,,,5.2,,5.75,5.5,5.5
1304,50011308,7.0,7.75,8.25,8.5,7.2,9.25,,,
1305,50011309,4.8,6.25,6.75,7.0,4.2,8.5,,,
1306,50011310,5.4,6.5,,,5.6,,3.5,5.0,6.25
1307,50011311,3.8,5.75,6.0,6.75,2.6,6.25,,,
1308,50011312,6.4,5.75,,,5.8,,4.75,4.5,3.25
1309,50011313,6.8,8.0,6.25,7.75,5.2,9.0,,,
1310,50011314,5.6,6.5,6.0,8.0,4.2,8.5,,,
1311,50011315,6.2,6.25,3.75,6.0,3.4,7.0,,,
1312,50011316,6.0,6.75,6.25,6.75,5.8,7.5,,,
1313,50011317,8.2,8.75,9.25,7.75,8.0,10.0,,,
1314,50011318,6.8,6.75,6.0,6.75,4.4,7.5,,,
1315,50011319,8.2,5.75,,,6.2,,7.0,8.5,5.75
1316,50011320,5.8,6.75,8.0,6.75,2.8,9.0,,,
1317,50011321,4.6,5.5,5.25,4.75,3.6,7.0,,,
1318,50011322,5.6,7.25,6.0,6.0,4.2,7.75,,,
1319,50011323,5.8,7.0,5.0,5.25,3.8,6.75,,,
1320,50011324,6.2,7.75,6.0,6.5,6.0,7.75,,,
1321,50011325,4.6,7.5,4.5,5.25,4.4,7.25,,,
1322,50011326,6.6,7.5,5.5,7.0,3.2,7.75,,,
1323,50011327,4.0,6.25,,,4.0,,3.75,3.0,3.0
1324,50011328,4.6,6.75,6.5,6.75,3.4,7.75,,,
1325,50011329,5.6,7.5,,,5.2,,4.75,3.5,4.5
1326,50011330,6.2,5.75,6.5,6.25,3.8,9.0,,,
1327,50011331,7.0,7.5,,,6.6,,6.25,5.75,4.0
1328,50011332,5.2,6.25,8.0,6.75,3.0,9.75,,,
1329,50011333,8.2,4.5,7.5,8.0,4.6,9.0,,,
1330,50011334,6.4,6.25,3.0,6.5,3.0,7.5,,,
1331,50011335,7.6,8.5,9.0,8.25,5.4,8.75,,,
1332,50011336,7.0,6.0,,,4.4,,6.25,7.0,4.75
1333,50011337,2.8,6.25,7.5,7.0,3.8,7.25,,,
1334,50011338,4.8,7.5,4.75,6.25,5.8,8.0,,,
1335,50011339,7.4,5.25,,,4.6,,5.5,5.0,3.0
1336,50011340,8.6,5.5,,,7.8,,9.0,6.0,5.5
1337,50011341,5.0,7.0,6.25,6.25,2.6,7.25,,,
1338,50011342,7.8,7.25,8.0,7.75,7.4,9.0,,,
1339,50011343,8.4,7.5,,,5.6,,6.75,7.25,3.75
1340,50011344,7.6,8.75,8.25,7.75,7.0,9.0,,,
1341,50011345,7.4,7.75,8.5,8.0,5.0,9.25,,,
1342,50011346,7.6,6.0,,,5.6,,7.0,6.5,4.0
1343,50011347,8.0,8.75,,,8.6,,5.0,7.0,6.25
1344,50011348,7.0,6.75,6.75,7.25,4.6,8.75,,,
1345,50011349,4.2,5.25,6.5,4.75,4.0,8.0,,,
1346,50011350,5.2,6.25,5.75,5.25,3.4,7.75,,,
1347,50011351,7.8,5.5,,,8.8,,7.25,5.75,4.75
1348,50011352,7.6,6.0,,,9.0,,8.0,8.0,5.0
1349,50011353,6.0,7.75,6.5,5.75,5.0,8.75,,,
1350,50011354,7.6,8.25,,,7.8,,7.5,6.25,5.75
1351,50011355,7.2,8.25,7.25,7.0,5.0,9.25,,,
1352,50011356,7.2,5.75,,,4.2,,6.5,6.0,5.25
1353,50011357,5.8,6.5,8.0,7.75,5.4,8.75,,,
1354,50011358,7.4,7.25,7.75,7.25,5.6,9.25,,,
1355,50011359,7.8,7.0,,,6.8,,7.5,7.25,5.0
1356,50011360,3.6,6.75,5.75,5.25,,,,,
1357,50011361,6.6,7.0,7.25,7.75,5.2,9.75,,,
1358,50011362,5.6,7.5,5.5,6.25,3.2,8.25,,,
1359,50011363,6.0,7.5,7.75,7.75,3.0,9.0,,,
1360,50011364,8.6,7.5,,,9.0,,9.0,8.0,5.25
1361,50011365,6.6,5.5,5.5,7.75,3.6,8.75,,,
1362,50011366,5.8,6.0,5.0,6.5,7.2,8.75,,,
1363,50011367,8.4,4.25,,,9.0,,8.75,6.25,4.5
1364,50011368,6.4,6.25,7.25,7.0,4.4,8.75,,,
1365,50011369,5.0,5.0,,,3.2,,5.25,6.75,3.5
1366,50011370,3.8,6.25,8.25,7.0,3.8,8.0,,,
1367,50011371,8.8,8.25,8.75,7.25,9.2,9.0,,,
1368,50011372,4.0,5.25,7.5,7.0,4.8,7.5,,,
1369,50011373,5.6,5.25,6.75,5.75,,,,,
1370,50011374,7.6,5.0,,,4.0,,7.25,7.5,4.75
1371,50011375,5.8,7.0,5.75,5.75,3.4,8.5,,,
1372,50011376,7.8,7.0,7.0,6.75,4.0,9.5,,,
1373,50011377,5.6,7.25,8.5,7.5,3.8,8.75,,,
1374,50011378,2.8,6.0,5.75,5.0,,,,,
1375,50011379,8.8,8.25,,,6.8,,6.75,9.0,7.25
1376,50011380,5.0,6.0,7.5,7.5,3.4,8.0,,,
1377,50011381,4.6,7.0,5.75,7.25,1.8,9.5,,,
1378,50011382,5.8,7.5,7.5,8.0,4.0,8.25,,,
1379,50011383,8.4,6.0,,,6.6,,8.5,8.0,6.25
1380,50011384,6.2,5.75,5.75,7.0,3.4,9.0,,,
1381,50011385,5.0,7.75,,,4.8,,4.0,5.0,3.75
1382,50011386,8.0,6.25,8.75,9.0,4.8,8.5,,,
1383,50011387,5.0,5.5,6.5,6.5,3.4,8.75,,,
1384,50011388,8.0,6.25,,,4.2,,7.0,7.5,4.75
1385,50011389,4.0,4.25,3.75,5.0,3.6,6.5,,,
1386,50011390,5.4,6.5,7.5,6.0,4.6,8.75,,,
1387,50011391,7.2,8.0,8.0,8.5,7.4,8.75,,,
1388,50011392,7.8,7.75,8.5,7.5,,,,,
1389,50011393,6.2,7.0,5.25,7.0,2.6,8.0,,,
1390,50011394,9.0,7.25,,,8.8,,8.0,9.0,8.75
1391,50011395,4.4,6.75,7.75,7.75,3.6,8.75,,,
1392,50011396,8.2,5.5,,,3.4,,3.25,9.0,8.5
1393,50011397,7.6,8.25,,,7.0,,6.0,7.5,5.25
1394,50011398,5.0,6.5,7.75,7.0,3.0,9.0,,,
1395,50011399,8.2,6.75,,,8.4,,8.0,7.75,5.0
1396,50011400,7.2,5.0,,,5.6,,6.75,6.75,5.25
1397,50011401,8.4,8.0,7.0,8.25,6.6,9.25,,,
1398,50011402,5.6,6.5,5.75,6.5,4.0,9.25,,,
1399,50011403,7.0,8.25,,,8.2,,5.25,3.75,3.25
1400,50011404,6.4,5.75,7.5,7.75,,,,,
1401,50011405,8.0,7.75,8.75,8.25,4.4,9.25,,,
1402,50011406,5.2,6.5,5.75,6.0,5.6,7.5,,,
1403,50011407,8.0,7.58,,,6.6,,5.5,7.5,6.0
1404,50011408,4.8,5.25,6.0,5.75,3.2,6.75,,,
1405,50011409,5.8,4.0,5.5,6.25,2.4,7.5,,,
1406,50011410,7.6,6.75,,,5.0,,6.25,8.25,6.25
1407,50011411,5.2,5.25,7.75,6.5,4.4,9.75,,,
1408,50011412,3.4,4.25,3.0,6.0,,,,,
1409,50011413,6.4,6.0,,,3.2,,5.25,6.5,4.5
1410,50011414,5.2,6.5,4.5,8.0,4.2,8.5,,,
1411,50011415,6.6,5.25,4.25,5.0,5.4,7.5,,,
1412,50011416,7.8,6.25,,,4.8,,6.5,7.0,4.75
1413,50011417,7.2,5.5,8.0,7.5,5.0,9.0,,,
1414,50011418,6.6,7.25,6.0,6.75,3.0,8.25,,,
1415,50011419,7.0,6.5,,,5.8,,7.75,6.75,5.0
1416,50011420,3.4,5.25,3.5,6.25,2.4,6.0,,,
1417,50011421,5.2,5.0,4.75,4.75,5.2,6.25,,,
1418,50011422,8.2,6.25,,,3.6,,6.75,7.25,5.0
1419,50011423,5.8,5.75,6.5,7.25,5.2,9.25,,,
1420,50011424,6.0,6.5,8.5,7.75,4.2,8.25,,,
1421,50011425,6.4,7.25,6.0,6.75,6.6,8.25,,,
1422,50011426,7.6,5.75,7.0,7.0,4.4,8.75,,,
1423,50011427,3.6,5.25,4.5,5.25,4.4,7.0,,,
1424,50011428,7.0,7.25,7.5,6.75,6.6,8.75,,,
1425,50011429,7.2,6.0,,,4.0,,5.25,8.0,3.5
1426,50011430,6.4,7.5,,,5.0,,6.25,5.0,5.0
1427,50011431,4.8,5.25,5.0,6.5,4.2,6.75,,,
1428,50011432,5.2,5.5,5.0,6.25,3.2,7.0,,,
1429,50011433,4.8,6.25,5.75,5.5,4.8,7.75,,,
1430,50011434,7.8,6.5,,,4.2,,5.25,5.75,4.75
1431,50011435,3.0,5.0,3.5,5.0,,,,,
1432,50011436,6.6,7.5,6.75,7.0,3.2,8.5,,,
1433,50011437,7.2,7.0,,,4.8,,7.0,8.0,4.0
1434,50011438,7.6,7.0,,,6.2,,7.75,5.5,4.0
1435,50011439,7.4,7.5,,,3.8,,5.0,8.5,6.25
1436,50011440,5.0,5.5,5.0,5.25,2.0,8.0,,,
1437,50011441,9.2,6.5,,,8.6,,8.5,7.75,6.0
1438,50011442,6.6,7.0,5.5,7.75,5.6,9.0,,,
1439,50011443,6.4,7.0,4.25,6.25,3.8,7.0,,,
1440,50011444,7.8,7.5,,,7.0,,7.5,5.5,5.0
1441,50011445,8.2,7.0,,,7.4,,6.5,6.0,4.5
1442,50011446,6.6,6.25,,,5.8,,4.0,5.25,3.75
1443,50011447,4.2,4.0,5.5,6.25,,,,,
1444,50011448,6.8,7.5,5.5,6.75,5.0,8.25,,,
1445,50011449,4.6,6.5,5.0,7.75,4.2,8.0,,,
1446,50011450,5.8,5.75,8.0,8.0,,,,,
1447,50011451,3.6,6.75,5.5,6.0,2.8,7.25,,,
1448,50011452,6.4,6.25,4.25,6.0,2.8,7.5,,,
1449,50011453,8.6,7.5,,,6.6,,7.0,6.5,6.75
1450,50011454,8.0,6.5,7.0,7.25,4.4,9.5,,,
1451,50011455,8.0,7.0,,,6.4,,7.5,7.5,4.25
1452,50011456,8.4,7.5,,,6.4,,7.5,8.5,8.0
1453,50011457,6.0,5.5,6.25,6.25,3.2,8.25,,,
1454,50011458,6.0,6.25,7.25,7.75,2.8,8.0,,,
1455,50011459,2.4,6.0,4.0,6.5,3.2,7.0,,,
1456,50011460,4.6,5.25,6.5,8.0,3.8,8.25,,,
1457,50011461,6.4,6.5,4.5,6.25,3.8,8.25,,,
1458,50011462,6.8,7.5,7.5,6.75,4.2,9.0,,,
1459,50011463,7.0,7.5,6.5,7.25,5.6,9.0,,,
1460,50011464,4.8,6.5,6.25,6.25,,,,,
1461,50011465,5.8,8.0,6.5,7.5,4.8,9.0,,,
1462,50011466,7.8,6.75,,,7.0,,7.5,6.75,5.0
1463,50011467,5.2,6.0,6.25,6.25,2.6,9.0,,,
1464,50011468,6.0,5.0,3.75,6.0,3.8,7.0,,,
1465,50011469,5.2,7.5,6.5,6.5,3.2,7.75,,,
1466,50011470,6.8,4.75,4.75,4.5,2.8,7.25,,,
1467,50011471,5.6,7.25,6.75,5.75,4.0,8.5,,,
1468,50011472,8.2,7.0,,,6.0,,6.25,5.5,5.25
1469,50011473,7.2,6.42,7.5,7.75,4.4,9.5,,,
1470,50011474,8.2,7.0,,,6.0,,6.5,8.25,5.75
1471,50011475,8.2,8.0,,,6.0,,7.75,8.25,6.0
1472,50011476,3.6,4.25,5.5,5.25,,,,,
1473,50011477,8.4,6.5,,,4.4,,7.25,6.0,5.75
1474,50011478,5.8,5.75,,,4.8,,4.75,4.75,4.25
1475,50011479,7.8,7.25,,,9.0,,6.0,9.0,5.0
1476,50011480,8.6,6.75,6.75,8.5,7.8,9.25,,,
1477,50011481,7.0,8.25,7.25,8.25,5.0,9.25,,,
1478,50011482,7.4,6.25,,,4.6,,7.0,7.25,4.25
1479,50011483,2.8,6.0,6.0,5.75,3.4,8.5,,,
1480,50011484,3.6,6.0,3.75,6.5,3.2,8.0,,,
1481,50011485,8.4,6.25,,,8.0,,9.0,7.25,5.0
1482,50011486,8.2,9.0,8.25,7.75,9.4,9.0,,,
1483,50011487,7.8,7.25,,,9.0,,7.75,7.75,5.5
1484,50011488,6.0,7.25,7.5,6.25,6.8,7.25,,,
1485,50011489,6.6,5.75,4.75,6.0,6.0,7.5,,,
1486,50011490,3.8,6.25,7.0,6.75,3.0,7.75,,,
1487,50011491,6.8,7.25,,,4.6,,6.5,7.25,4.75
1488,50011492,9.0,7.5,,,8.8,,9.0,7.0,5.0
1489,50011493,6.0,6.0,5.5,6.0,4.6,7.5,,,
1490,50011494,6.8,6.0,,,4.6,,7.75,6.25,4.75
1491,50011495,4.6,5.5,3.5,4.5,,,,,
1492,50011496,8.0,6.25,,,6.0,,8.0,8.0,5.5
1493,50011497,6.4,7.25,8.5,8.5,5.4,9.25,,,
1494,50011498,7.8,7.25,,,7.4,,8.25,7.0,5.25
1495,50011499,6.6,5.0,6.75,6.75,,,,,
1496,50011500,7.6,8.0,9.75,9.5,4.8,9.0,,,
1497,50011501,8.0,7.0,,,8.6,,8.25,7.0,7.0
1498,50011502,6.2,6.5,7.25,6.0,4.8,8.75,,,
1499,50011503,7.4,7.25,9.25,7.0,6.0,9.25,,,
1500,50011504,6.0,7.0,7.5,7.0,5.2,8.25,,,
1501,50011505,4.8,6.0,6.25,6.25,2.8,7.0,,,
1502,50011506,7.4,6.25,8.25,8.5,7.0,9.5,,,
1503,50011507,8.2,6.75,,,7.0,,6.75,8.25,5.5
1504,50011508,8.2,6.25,,,4.0,,5.75,8.25,7.5
1505,50011509,6.4,5.0,5.25,7.0,3.0,8.75,,,
1506,50011510,7.4,6.25,6.0,6.75,5.2,8.25,,,
1507,50011511,7.4,6.5,8.75,8.25,5.0,9.0,,,
1508,50011512,6.2,7.0,5.5,6.5,3.4,7.75,,,
1509,50011513,4.0,5.5,4.25,6.0,2.6,5.5,,,
1510,50011514,7.4,7.75,7.5,8.0,7.2,9.25,,,
1511,50011515,8.4,7.5,,,8.4,,8.0,7.0,5.25
1512,50011516,8.4,7.5,,,7.4,,5.75,8.0,6.75
1513,50011517,8.4,6.75,,,4.2,,4.75,7.5,5.25
1514,50011518,7.8,6.25,,,5.8,,6.5,8.5,7.25
1515,50011519,6.0,6.0,6.25,7.0,2.8,8.5,,,
1516,50011520,6.8,6.75,10.0,8.75,4.8,,,,
1517,50011521,4.4,5.75,3.0,6.5,,,,,
1518,50011522,3.0,4.25,4.75,5.25,,,,,
1519,50011523,4.8,6.0,4.25,5.5,2.8,7.5,,,
1520,50011524,8.6,6.5,,,9.4,,8.5,4.75,5.25
1521,50011526,7.2,5.25,,,4.8,,4.75,4.75,3.25
1522,50011527,7.2,6.0,,,6.0,,6.25,4.5,4.0
1523,50011528,6.8,6.5,5.0,4.5,3.4,7.0,,,
1524,50011529,6.2,5.0,4.75,5.75,3.6,7.25,,,
1525,50011530,3.6,4.75,5.25,6.25,,,,,
1526,50011531,6.6,6.25,7.25,7.75,3.2,8.5,,,
1527,50011532,6.6,6.75,7.25,8.25,5.4,8.5,,,
1528,50011533,7.8,7.25,6.75,8.5,3.4,9.0,,,
1529,50011534,6.4,6.5,5.75,6.75,5.8,7.25,,,
1530,50011535,4.6,4.5,6.75,6.25,3.2,8.0,,,
1531,50011536,7.0,5.5,,,3.4,,4.25,5.5,5.5
1532,50011537,4.2,7.0,6.75,6.5,4.2,7.75,,,
1533,50011538,3.8,6.0,3.5,5.75,3.2,7.5,,,
1534,50011539,6.8,6.25,7.0,7.0,4.4,8.75,,,
1535,50011540,6.0,6.25,5.75,6.5,3.4,7.5,,,
1536,50011541,3.0,4.75,4.5,4.75,,,,,
1537,50011542,6.8,5.5,6.75,7.0,2.4,8.75,,,
1538,50011543,5.6,7.0,,,4.0,,6.5,7.5,2.5
1539,50011544,8.8,7.0,,,5.4,,5.75,9.0,9.25
1540,50011545,5.4,6.5,8.25,6.25,4.2,9.0,,,
1541,50011546,6.4,6.25,7.5,8.25,3.8,9.5,,,
1542,50011547,7.4,8.0,,,7.6,,5.5,8.5,5.5
1543,50011548,9.4,6.25,,,8.0,,6.75,8.5,7.75
1544,50011549,7.0,6.75,7.75,8.5,5.6,8.75,,,
1545,50011550,9.4,6.5,,,5.8,,9.5,9.25,6.75
1546,50011551,7.0,5.25,7.25,7.25,3.4,7.25,,,
1547,50011552,5.4,4.5,3.25,6.5,2.6,7.5,,,
1548,50011553,5.4,5.5,6.75,8.0,,,,,
1549,50011554,6.4,6.25,,,7.6,,5.0,2.75,3.75
1550,50011555,3.6,5.25,6.25,5.75,3.6,9.25,,,
1551,50011556,8.2,5.5,,,6.4,,6.75,5.0,3.75
1552,50011557,6.0,5.0,6.75,6.5,3.0,7.5,,,
1553,50011558,7.8,5.25,,,4.8,,6.25,6.25,3.5
1554,50011559,5.6,6.33,7.25,7.25,4.2,8.5,,,
1555,50011560,5.6,5.75,6.5,7.0,3.4,8.0,,,
1556,50011561,5.0,5.5,4.5,5.0,1.2,7.5,,,
1557,50011562,7.2,7.5,6.5,7.25,5.6,8.75,,,
1558,50011563,7.2,6.75,,,4.6,,7.0,4.75,4.0
1559,50011564,5.0,7.25,6.25,5.5,4.0,8.25,,,
1560,50011565,5.8,7.5,6.5,7.5,4.8,8.5,,,
1561,50011566,7.8,5.5,,,7.4,,3.25,3.25,4.0
1562,50011567,7.6,7.5,,,4.8,,5.5,5.75,5.25
1563,50011568,4.6,5.75,4.5,5.75,4.4,9.0,,,
1564,50011569,5.2,7.5,5.0,7.25,2.8,7.75,,,
1565,50011570,5.0,6.0,3.75,5.5,3.6,8.0,,,
1566,50011571,5.2,5.0,3.25,5.0,4.0,6.5,,,
1567,50011572,7.8,8.5,8.25,8.25,5.4,9.75,,,
1568,50011573,7.2,6.25,7.0,6.75,2.4,8.75,,,
1569,50011574,7.4,6.5,6.75,5.0,4.0,8.75,,,
1570,50011575,7.4,7.75,7.5,6.75,4.2,9.0,,,
1571,50011576,3.2,5.75,5.5,4.25,3.4,8.5,,,
1572,50011577,5.0,5.25,3.75,5.5,2.6,7.5,,,
1573,50011578,8.4,6.5,,,3.0,,6.75,5.75,4.5
1574,50011579,4.4,6.0,5.5,6.75,2.6,7.5,,,
1575,50011580,6.0,6.25,,,4.2,,5.0,4.0,4.0
1576,50011581,7.6,7.25,5.5,5.5,5.0,9.0,,,
1577,50011582,6.4,6.5,7.25,7.75,3.4,9.5,,,
1578,50011583,5.8,6.25,6.0,5.75,5.4,6.5,,,
1579,50011584,6.4,6.5,,,6.2,,4.75,6.75,4.0
1580,50011585,6.4,7.5,8.0,8.0,3.4,8.75,,,
1581,50011586,7.4,7.75,8.75,7.75,5.6,9.0,,,
1582,50011587,5.0,6.25,7.25,6.0,2.8,7.75,,,
1583,50011588,6.4,6.25,3.75,6.75,3.2,7.0,,,
1584,50011589,6.6,6.0,8.25,8.0,4.4,8.5,,,
1585,50011590,4.0,6.75,5.5,6.0,3.2,7.75,,,
1586,50011591,6.8,7.5,,,6.4,,7.0,5.0,3.25
1587,50011592,7.6,8.25,,,5.2,,7.25,8.25,6.75
1588,50011593,8.6,9.0,,,8.6,,4.5,7.25,5.5
1589,50011594,6.2,7.75,7.0,5.75,4.0,8.25,,,
1590,50011595,6.0,7.75,7.0,6.25,6.2,8.5,,,
1591,50011596,6.0,6.25,6.75,5.75,2.2,8.5,,,
1592,50011597,7.2,7.25,,,3.4,,6.0,5.75,4.0
1593,50011598,5.2,4.0,5.75,7.0,,,,,
1594,50011599,4.8,3.75,2.0,5.0,3.2,7.5,,,
1595,50011600,6.2,6.0,5.5,7.5,3.6,8.75,,,
1596,50011601,8.0,6.0,,,5.4,,5.75,7.5,4.25
1597,50011602,4.4,6.0,5.0,5.25,,,,,
1598,50011603,7.0,6.5,,,4.4,,6.25,7.5,4.75
1599,50011604,6.4,6.75,7.0,7.0,4.8,8.75,,,
1600,50011605,5.6,6.5,7.0,7.25,3.4,8.25,,,
1601,50011606,6.8,7.75,8.25,8.75,4.6,9.25,,,
1602,50011607,7.0,6.25,,,2.8,,4.75,5.25,6.0
1603,50011608,3.8,5.0,3.0,4.25,,,,,
1604,50011609,5.8,7.75,8.0,6.75,4.8,8.75,,,
1605,50011610,5.4,7.25,7.25,7.5,4.8,9.25,,,
1606,50011611,7.6,8.25,7.5,6.75,7.0,9.5,,,
1607,50011612,5.4,7.25,4.75,5.5,4.4,8.0,,,
1608,50011613,4.8,5.0,3.5,4.0,3.0,7.75,,,
1609,50011614,3.2,6.0,3.0,4.75,3.6,7.25,,,
1610,50011615,6.4,5.75,7.0,7.25,4.6,8.75,,,
1611,50011616,8.2,7.25,,,6.0,,7.25,7.75,5.25
1612,50011617,5.2,5.75,7.5,7.5,2.8,7.75,,,
1613,50011618,6.0,5.75,,,3.6,,4.75,7.25,4.5
1614,50011619,5.2,6.83,2.75,5.75,3.0,7.25,,,
1615,50011620,6.4,6.25,6.5,6.25,4.0,9.0,,,
1616,50011621,8.8,6.75,,,6.8,,8.25,7.25,6.25
1617,50011622,5.4,5.75,5.5,6.0,3.8,7.5,,,
1618,50011623,3.6,5.0,3.5,3.5,,,,,
1619,50011624,7.8,7.25,,,7.0,,6.5,7.5,7.5
1620,50011625,5.6,5.75,6.25,7.75,4.4,8.5,,,
1621,50011626,7.0,5.25,3.25,5.75,4.0,7.5,,,
1622,50011627,6.2,5.25,3.75,5.75,3.2,8.0,,,
1623,50011628,6.4,6.75,,,5.0,,5.75,6.25,3.75
1624,50011629,2.8,6.25,4.75,5.25,3.8,6.75,,,
1625,50011630,5.4,5.5,6.5,7.25,4.4,8.5,,,
1626,50011631,6.6,7.75,,,5.2,,5.5,6.0,5.25
1627,50011632,7.4,8.75,,,6.8,,5.5,8.0,7.5
1628,50011633,4.6,6.5,4.5,5.5,3.6,7.0,,,
1629,50011634,5.8,6.0,,,3.8,,6.5,6.25,3.5
1630,50011635,6.6,6.5,8.0,5.75,,,,,
1631,50011636,5.2,6.5,4.0,6.5,2.8,8.75,,,
